"","involvement","attitude"
"22302",3,1
"22303",2,1
"22304",2,1
"22305",1,1
"22306",1,1
"22307",1,1
"22308",1,1
"22309",1,1
"22310",1,1
"22311",2,1
"22312",2,1
"22313",2,-1
"22314",2,2
"22315",2,1
"22316",1,1
"22317",1,0
"22318",1,1
"22319",1,-2
"22320",2,-1
"22321",1,0
"22322",2,2
"22323",2,2
"22324",1,1
"22325",2,2
"22326",2,1
"22327",2,1
"22328",2,0
"22329",1,0
"22330",3,0
"22331",2,-2
"22332",2,1
"22333",2,0
"22334",1,-1
"22335",2,1
"22336",2,0
"22337",2,0
"22338",2,0
"22339",2,0
"22340",2,0
"22341",2,0
"22342",2,1
"22343",1,NA
"22344",1,0
"22345",2,1
"22346",1,NA
"22347",1,1
"22348",1,-1
"22349",2,0
"22350",2,1
"22351",2,1
"22352",3,0
"22353",2,1
"22354",2,2
"22355",2,1
"22356",1,1
"22357",1,2
"22358",2,2
"22359",1,1
"22360",1,2
"22361",1,1
"22362",2,0
"22363",1,1
"22364",2,0
"22365",2,1
"22366",2,1
"22367",2,1
"22368",1,0
"22369",1,0
"22370",1,0
"22371",1,0
"22372",2,1
"22373",1,0
"22374",2,0
"22375",2,0
"22376",2,0
"22377",2,0
"22378",2,0
"22379",2,0
"22380",1,-1
"22381",2,1
"22382",2,-1
"22383",1,0
"22384",2,2
"22385",1,0
"22386",2,2
"22387",1,0
"22388",1,1
"22389",2,1
"22390",2,0
"22391",1,1
"22392",1,0
"22393",2,-1
"22394",2,1
"22395",2,0
"22396",1,1
"22397",1,1
"22398",1,1
"22399",2,1
"22400",3,0
"22401",3,0
"22402",3,1
"22403",3,0
"22404",2,0
"22405",2,0
"22406",2,2
"22407",2,-1
"22408",2,1
"22409",2,0
"22410",3,0
"22411",3,-1
"22412",2,0
"22413",3,0
"22414",3,1
"22415",2,0
"22416",2,0
"22417",2,1
"22418",2,0
"22419",2,0
"22420",2,0
"22421",2,0
"22422",2,0
"22423",2,-1
"22424",2,0
"22425",2,0
"22426",2,1
"22427",2,0
"22428",2,1
"22429",2,1
"22430",2,0
"22431",1,0
"22432",2,-1
"22433",1,NA
"22434",2,0
"22435",2,0
"22436",2,1
"22437",2,-1
"22438",1,2
"22439",3,1
"22440",2,1
"22441",1,0
"22442",3,1
"22443",2,2
"22444",3,1
"22445",2,-1
"22446",2,1
"22447",2,2
"22448",2,1
"22449",2,1
"22450",2,0
"22451",2,1
"22452",2,1
"22453",3,0
"22454",2,0
"22455",1,1
"22456",1,0
"22457",3,1
"22458",2,-1
"22459",1,1
"22460",3,-1
"22461",2,-1
"22462",2,0
"22463",2,1
"22464",2,-1
"22465",3,0
"22466",2,1
"22467",3,1
"22468",2,0
"22469",2,0
"22470",1,0
"22471",2,-1
"22472",3,1
"22473",2,1
"22474",2,1
"22475",2,0
"22476",3,0
"22477",1,0
"22478",3,0
"22479",2,0
"22480",2,0
"22481",2,-1
"22482",2,0
"22483",2,1
"22484",2,1
"22485",2,0
"22486",2,1
"22487",3,2
"22488",2,1
"22489",2,1
"22490",2,1
"22491",2,0
"22492",1,0
"22493",1,1
"22494",1,-1
"22495",2,1
"22496",3,0
"22497",1,0
"22498",2,0
"22499",1,1
"22500",2,-1
"22501",3,0
"22502",2,1
"22503",3,1
"22504",2,1
"22505",3,1
"22506",3,0
"22507",1,0
"22508",3,1
"22509",1,-2
"22510",2,0
"22511",2,1
"22512",2,0
"22513",3,-1
"22514",2,0
"22515",2,-1
"22516",1,0
"22517",1,1
"22518",2,0
"22519",2,1
"22520",1,-1
"22521",1,1
"22522",2,0
"22523",2,0
"22524",2,-1
"22525",2,1
"22526",1,0
"22527",2,2
"22528",3,1
"22529",3,1
"22530",1,-1
"22531",3,1
"22532",3,0
"22533",1,0
"22534",2,1
"22535",2,-2
"22536",2,0
"22537",2,0
"22538",2,-1
"22539",2,0
"22540",2,1
"22541",2,1
"22542",2,1
"22543",1,-1
"22544",3,0
"22545",2,1
"22546",2,1
"22547",2,1
"22548",3,1
"22549",2,0
"22550",2,2
"22551",2,1
"22552",2,-1
"22553",2,0
"22554",2,1
"22555",2,2
"22556",2,2
"22557",2,0
"22558",1,0
"22559",1,1
"22560",2,1
"22561",3,1
"22562",2,-2
"22563",1,1
"22564",2,2
"22565",2,0
"22566",2,1
"22567",2,1
"22568",2,-1
"22569",3,1
"22570",3,0
"22571",2,1
"22572",2,1
"22573",3,0
"22574",2,-1
"22575",2,0
"22576",2,1
"22577",3,1
"22578",1,1
"22579",2,1
"22580",3,0
"22581",2,0
"22582",3,1
"22583",3,1
"22584",1,1
"22585",2,1
"22586",2,1
"22587",1,1
"22588",2,0
"22589",3,1
"22590",2,1
"22591",2,2
"22592",1,0
"22593",2,1
"22594",2,0
"22595",1,0
"22596",3,1
"22597",1,1
"22598",1,2
"22599",2,0
"22600",3,1
"22601",2,1
"22602",1,0
"22603",2,1
"22604",2,1
"22605",2,0
"22606",2,1
"22607",2,1
"22608",2,0
"22609",1,1
"22610",3,1
"22611",2,0
"22612",3,1
"22613",1,1
"22614",3,2
"22615",2,1
"22616",2,1
"22617",3,1
"22618",3,2
"22619",1,1
"22620",3,-1
"22621",2,0
"22622",2,0
"22623",2,0
"22624",3,1
"22625",2,0
"22626",2,1
"22627",2,1
"22628",2,1
"22629",3,1
"22630",2,-1
"22631",1,0
"22632",1,1
"22633",2,0
"22634",3,2
"22635",3,1
"22636",2,1
"22637",2,-1
"22638",1,1
"22639",2,0
"22640",1,1
"22641",1,1
"22642",2,2
"22643",3,0
"22644",2,1
"22645",3,2
"22646",3,0
"22647",2,1
"22648",1,1
"22649",3,1
"22650",2,-1
"22651",2,1
"22652",2,0
"22653",2,0
"22654",3,1
"22655",3,-1
"22656",2,-2
"22657",2,0
"22658",3,0
"22659",2,-1
"22660",2,0
"22661",2,1
"22662",2,1
"22663",2,0
"22664",2,1
"22665",3,1
"22666",3,1
"22667",2,1
"22668",2,1
"22669",2,-1
"22670",1,0
"22671",2,1
"22672",3,-1
"22673",3,1
"22674",2,0
"22675",2,1
"22676",2,2
"22677",2,0
"22678",2,1
"22679",2,-2
"22680",3,-2
"22681",1,1
"22682",2,1
"22683",3,1
"22684",1,0
"22685",2,1
"22686",3,2
"22687",1,-2
"22688",1,1
"22689",3,1
"22690",1,2
"22691",3,-2
"22692",3,2
"22693",3,1
"22694",2,0
"22695",2,1
"22696",2,-1
"22697",3,-1
"22698",3,-1
"22699",3,2
"22700",2,1
"22701",2,2
"22702",1,0
"22703",2,1
"22704",2,2
"22705",2,0
"22706",2,-1
"22707",3,1
"22708",2,2
"22709",3,-1
"22710",2,1
"22711",2,-1
"22712",3,0
"22713",2,1
"22714",2,-1
"22715",3,0
"22716",3,-1
"22717",1,0
"22718",2,-2
"22719",2,2
"22720",2,0
"22721",1,0
"22722",2,0
"22723",2,1
"22724",2,1
"22725",2,1
"22726",3,1
"22727",2,1
"22728",3,1
"22729",1,1
"22730",2,1
"22731",1,0
"22732",3,2
"22733",2,0
"22734",2,1
"22735",3,1
"22736",1,-1
"22737",1,-2
"22738",1,0
"22739",2,0
"22740",2,2
"22741",2,0
"22742",2,1
"22743",2,0
"22744",1,-1
"22745",2,0
"22746",2,2
"22747",2,-1
"22748",2,0
"22749",3,1
"22750",2,1
"22751",2,0
"22752",3,2
"22753",2,0
"22754",2,0
"22755",2,0
"22756",2,1
"22757",3,2
"22758",3,1
"22759",2,-1
"22760",1,0
"22761",2,1
"22762",2,2
"22763",2,1
"22764",2,-1
"22765",2,1
"22766",2,1
"22767",1,2
"22768",2,0
"22769",1,1
"22770",3,2
"22771",2,0
"22772",1,0
"22773",2,1
"22774",2,2
"22775",2,0
"22776",2,-2
"22777",1,0
"22778",1,-1
"22779",2,1
"22780",1,0
"22781",3,1
"22782",3,1
"22783",2,-2
"22784",2,1
"22785",1,0
"22786",1,1
"22787",2,0
"22788",2,-1
"22789",2,2
"22790",2,2
"22791",2,0
"22792",3,1
"22793",1,0
"22794",3,1
"22795",3,1
"22796",2,1
"22797",3,-1
"22798",2,1
"22799",2,-1
"22800",2,1
"22801",2,-1
"22802",2,1
"22803",3,2
"22804",2,-1
"22805",2,-1
"22806",2,-1
"22807",3,1
"22808",2,0
"22809",2,2
"22810",2,1
"22811",1,0
"22812",2,0
"22813",3,1
"22814",2,-1
"22815",1,0
"22816",2,0
"22817",2,-1
"22818",1,1
"22819",2,0
"22820",3,-1
"22821",1,-2
"22822",2,-1
"22823",3,-1
"22824",1,-2
"22825",2,1
"22826",1,1
"22827",1,0
"22828",3,1
"22829",1,-1
"22830",2,-2
"22831",1,-1
"22832",2,2
"22833",2,2
"22834",2,-2
"22835",2,0
"22836",3,0
"22837",2,-1
"22838",2,1
"22839",2,-1
"22840",2,-1
"22841",2,0
"22842",1,1
"22843",3,1
"22844",3,2
"22845",2,1
"22846",2,1
"22847",1,1
"22848",1,-1
"22849",2,-1
"22850",2,1
"22851",2,0
"22852",2,0
"22853",2,-1
"22854",2,-1
"22855",3,2
"22856",2,-1
"22857",1,-1
"22858",2,-1
"22859",2,1
"22860",1,1
"22861",1,0
"22862",2,-1
"22863",2,1
"22864",2,1
"22865",2,-1
"22866",1,-2
"22867",2,-2
"22868",2,-2
"22869",2,-1
"22870",2,0
"22871",2,0
"22872",2,0
"22873",2,0
"22874",2,1
"22875",3,2
"22876",3,1
"22877",2,1
"22878",2,0
"22879",1,0
"22880",1,0
"22881",2,-1
"22882",2,-2
"22883",2,-1
"22884",1,-1
"22885",1,0
"22886",1,-1
"22887",1,0
"22888",2,-1
"22889",2,1
"22890",2,1
"22891",2,1
"22892",1,-2
"22893",2,0
"22894",1,0
"22895",2,-1
"22896",3,0
"22897",2,0
"22898",2,0
"22899",2,-1
"22900",2,0
"22901",2,0
"22902",2,0
"22903",2,1
"22904",2,0
"22905",2,0
"22906",2,-1
"22907",2,1
"22908",2,0
"22909",2,2
"22910",1,-1
"22911",1,-1
"22912",3,0
"22913",1,0
"22914",1,0
"22915",1,1
"22916",2,1
"22917",2,-1
"22918",1,-1
"22919",3,1
"22920",2,1
"22921",1,0
"22922",2,0
"22923",1,-1
"22924",1,0
"22925",1,1
"22926",2,1
"22927",2,1
"22928",1,0
"22929",2,1
"22930",2,-1
"22931",3,0
"22932",2,0
"22933",2,0
"22934",2,1
"22935",2,1
"22936",2,0
"22937",2,0
"22938",2,0
"22939",2,0
"22940",1,1
"22941",2,-1
"22942",2,1
"22943",1,-1
"22944",1,1
"22945",1,1
"22946",2,0
"22947",1,0
"22948",1,0
"22949",1,0
"22950",1,0
"22951",3,0
"22952",2,1
"22953",2,-1
"22954",2,1
"22955",2,1
"22956",3,1
"22957",2,1
"22958",3,0
"22959",2,0
"22960",2,-1
"22961",2,1
"22962",2,0
"22963",2,1
"22964",2,1
"22965",2,1
"22966",2,1
"22967",2,1
"22968",1,-1
"22969",NA,0
"22970",1,0
"22971",1,-1
"22972",1,1
"22973",1,-1
"22974",2,1
"22975",2,0
"22976",2,0
"22977",3,-1
"22978",3,0
"22979",2,2
"22980",1,1
"22981",2,0
"22982",2,1
"22983",2,0
"22984",3,2
"22985",2,2
"22986",1,-1
"22987",3,0
"22988",1,0
"22989",3,0
"22990",1,-1
"22991",2,1
"22992",2,1
"22993",2,0
"22994",3,0
"22995",2,1
"22996",2,1
"22997",2,1
"22998",1,0
"22999",2,1
"23000",1,1
"23001",2,0
"23002",2,1
"23003",1,1
"23004",1,1
"23005",1,0
"23006",1,0
"23007",1,0
"23008",1,-1
"23009",2,-1
"23010",2,-2
"23011",1,0
"23012",1,1
"23013",2,1
"23014",1,1
"23015",2,1
"23016",2,1
"23017",2,1
"23018",2,1
"23019",1,1
"23020",2,0
"23021",2,0
"23022",2,0
"23023",2,0
"23024",2,0
"23025",1,0
"23026",2,1
"23027",2,1
"23028",2,1
"23029",2,0
"23030",2,-1
"23031",2,0
"23032",2,0
"23033",2,1
"23034",2,0
"23035",1,0
"23036",3,0
"23037",1,0
"23038",1,1
"23039",2,0
"23040",2,1
"23041",2,0
"23042",2,0
"23043",2,0
"23044",2,0
"23045",2,-2
"23046",2,2
"23047",2,1
"23048",2,0
"23049",2,1
"23050",3,1
"23051",1,1
"23052",2,-1
"23053",3,1
"23054",2,1
"23055",2,1
"23056",2,1
"23057",2,1
"23058",3,0
"23059",2,0
"23060",2,1
"23061",2,1
"23062",2,1
"23063",2,0
"23064",3,1
"23065",3,1
"23066",2,1
"23067",2,1
"23068",2,1
"23069",2,1
"23070",2,1
"23071",2,1
"23072",3,1
"23073",2,0
"23074",1,0
"23075",3,NA
"23076",2,-1
"23077",2,0
"23078",2,1
"23079",2,1
"23080",2,1
"23081",3,2
"23082",3,0
"23083",3,1
"23084",2,-2
"23085",3,1
"23086",3,1
"23087",3,1
"23088",2,0
"23089",2,1
"23090",2,1
"23091",2,0
"23092",2,0
"23093",2,0
"23094",1,0
"23095",2,0
"23096",2,1
"23097",2,0
"23098",3,1
"23099",3,0
"23100",3,2
"23101",2,0
"23102",2,0
"23103",2,0
"23104",2,0
"23105",2,1
"23106",1,1
"23107",1,-1
"23108",2,0
"23109",2,0
"23110",NA,1
"23111",3,0
"23112",1,0
"23113",3,2
"23114",2,1
"23115",2,1
"23116",2,0
"23117",2,0
"23118",2,1
"23119",2,0
"23120",3,0
"23121",2,0
"23122",2,0
"23123",2,0
"23124",3,0
"23125",1,2
"23126",1,1
"23127",3,0
"23128",2,0
"23129",3,1
"23130",2,1
"23131",2,1
"23132",2,1
"23133",2,2
"23134",3,0
"23135",3,1
"23136",2,1
"23137",2,0
"23138",1,1
"23139",1,1
"23140",2,1
"23141",3,1
"23142",1,1
"23143",2,2
"23144",3,2
"23145",3,2
"23146",2,-1
"23147",1,1
"23148",1,0
"23149",2,0
"23150",2,1
"23151",1,1
"23152",1,0
"23153",3,-1
"23154",2,0
"23155",2,0
"23156",1,0
"23157",1,0
"23158",1,0
"23159",1,0
"23160",1,0
"23161",2,0
"23162",1,0
"23163",2,0
"23164",2,0
"23165",3,1
"23166",2,-1
"23167",2,0
"23168",1,-1
"23169",2,0
"23170",1,0
"23171",1,1
"23172",1,1
"23173",1,0
"23174",2,-1
"23175",2,0
"23176",1,0
"23177",2,0
"23178",1,0
"23179",2,0
"23180",2,0
"23181",1,0
"23182",2,-1
"23183",2,0
"23184",2,0
"23185",1,1
"23186",1,1
"23187",1,1
"23188",2,1
"23189",1,0
"23190",1,0
"23191",1,0
"23192",1,0
"23193",1,2
"23194",1,1
"23195",2,1
"23196",1,1
"23197",1,1
"23198",2,1
"23199",1,1
"23200",2,1
"23201",1,0
"23202",2,1
"23203",2,1
"23204",1,0
"23205",2,-1
"23206",2,1
"23207",2,1
"23208",NA,NA
"23209",3,-1
"23210",2,0
"23211",3,1
"23212",1,0
"23213",2,-1
"23214",2,2
"23215",2,1
"23216",2,1
"23217",2,1
"23218",1,-1
"23219",1,0
"23220",2,1
"23221",1,1
"23222",2,1
"23223",1,0
"23224",2,0
"23225",1,0
"23226",1,1
"23227",2,1
"23228",1,0
"23229",2,-2
"23230",3,1
"23231",2,0
"23232",1,0
"23233",2,1
"23234",2,1
"23235",2,1
"23236",1,0
"23237",1,1
"23238",2,-1
"23239",2,-1
"23240",2,0
"23241",1,-1
"23242",1,0
"23243",2,1
"23244",1,0
"23245",1,0
"23246",2,0
"23247",1,1
"23248",2,-1
"23249",1,1
"23250",1,0
"23251",1,0
"23252",1,0
"23253",1,-1
"23254",2,-1
"23255",1,-1
"23256",3,-1
"23257",2,1
"23258",1,0
"23259",1,1
"23260",1,0
"23261",2,1
"23262",1,2
"23263",1,1
"23264",2,1
"23265",1,1
"23266",3,1
"23267",2,1
"23268",1,1
"23269",2,0
"23270",1,0
"23271",2,0
"23272",2,1
"23273",2,0
"23274",3,1
"23275",2,2
"23276",1,0
"23277",1,1
"23278",1,0
"23279",1,1
"23280",1,0
"23281",1,1
"23282",3,-1
"23283",2,0
"23284",2,0
"23285",1,-1
"23286",2,-2
"23287",2,-1
"23288",2,-1
"23289",2,0
"23290",2,-1
"23291",2,1
"23292",2,0
"23293",3,0
"23294",2,0
"23295",1,0
"23296",2,1
"23297",2,1
"23298",2,0
"23299",2,0
"23300",2,0
"23301",1,1
"23302",2,0
"23303",2,1
"23304",2,0
"23305",3,0
"23306",2,1
"23307",2,1
"23308",NA,0
"23309",NA,0
"23310",NA,0
"23311",NA,0
"23312",1,0
"23313",NA,1
"23314",1,1
"23315",2,1
"23316",2,0
"23317",2,0
"23318",3,0
"23319",1,-2
"23320",2,1
"23321",1,0
"23322",2,0
"23323",1,0
"23324",1,0
"23325",2,0
"23326",2,0
"23327",2,0
"23328",2,0
"23329",2,1
"23330",2,1
"23331",2,1
"23332",2,0
"23333",2,0
"23334",2,0
"23335",2,0
"23336",2,0
"23337",1,1
"23338",2,1
"23339",3,0
"23340",3,0
"23341",3,1
"23342",2,1
"23343",2,0
"23344",2,0
"23345",2,0
"23346",2,0
"23347",2,1
"23348",1,0
"23349",2,0
"23350",2,0
"23351",2,1
"23352",2,-1
"23353",2,-1
"23354",2,0
"23355",3,1
"23356",2,0
"23357",2,0
"23358",2,0
"23359",2,0
"23360",2,-1
"23361",2,0
"23362",2,1
"23363",1,0
"23364",2,0
"23365",2,-1
"23366",2,-1
"23367",1,0
"23368",2,-1
"23369",3,-1
"23370",2,2
"23371",2,1
"23372",2,-1
"23373",3,-1
"23374",3,-2
"23375",2,0
"23376",2,1
"23377",2,1
"23378",2,1
"23379",2,1
"23380",2,1
"23381",3,0
"23382",3,1
"23383",1,0
"23384",2,0
"23385",2,1
"23386",1,0
"23387",2,1
"23388",2,1
"23389",2,0
"23390",2,0
"23391",2,1
"23392",2,0
"23393",1,0
"23394",1,0
"23395",1,1
"23396",1,0
"23397",2,1
"23398",2,0
"23399",2,0
"23400",1,1
"23401",1,0
"23402",2,1
"23403",2,0
"23404",1,0
"23405",2,0
"23406",2,-1
"23407",3,1
"23408",3,1
"23409",3,0
"23410",2,2
"23411",1,1
"23412",2,1
"23413",2,2
"23414",1,-1
"23415",1,-1
"23416",2,0
"23417",1,1
"23418",2,1
"23419",1,0
"23420",2,2
"23421",3,1
"23422",2,1
"23423",2,0
"23424",3,0
"23425",3,1
"23426",2,1
"23427",3,1
"23428",2,1
"23429",3,1
"23430",2,0
"23431",2,0
"23432",1,-1
"23433",3,0
"23434",1,1
"23435",1,0
"23436",1,0
"23437",2,1
"23438",2,0
"23439",1,1
"23440",NA,-1
"23441",2,0
"23442",2,1
"23443",2,1
"23444",2,0
"23445",2,0
"23446",2,0
"23447",3,1
"23448",2,1
"23449",2,1
"23450",1,2
"23451",3,0
"23452",1,1
"23453",1,2
"23454",2,1
"23455",1,1
"23456",3,0
"23457",2,0
"23458",3,1
"23459",3,1
"23460",2,1
"23461",2,1
"23462",1,1
"23463",3,1
"23464",1,1
"23465",2,2
"23466",2,1
"23467",1,1
"23468",1,0
"23469",2,0
"23470",3,0
"23471",2,1
"23472",1,0
"23473",2,1
"23474",3,1
"23475",3,0
"23476",2,1
"23477",2,-1
"23478",2,1
"23479",1,-2
"23480",2,1
"23481",2,0
"23482",1,0
"23483",2,1
"23484",2,2
"23485",3,1
"23486",2,-1
"23487",2,1
"23488",2,1
"23489",2,1
"23490",2,1
"23491",3,2
"23492",2,2
"23493",2,1
"23494",2,1
"23495",2,1
"23496",1,-1
"23497",2,1
"23498",1,0
"23499",1,0
"23500",3,0
"23501",2,-1
"23502",1,2
"23503",1,-2
"23504",1,1
"23505",1,0
"23506",2,0
"23507",2,1
"23508",2,1
"23509",2,1
"23510",2,1
"23511",2,1
"23512",2,0
"23513",1,-1
"23514",2,0
"23515",2,1
"23516",3,0
"23517",2,2
"23518",2,2
"23519",1,0
"23520",2,0
"23521",2,1
"23522",2,0
"23523",1,NA
"23524",1,0
"23525",1,1
"23526",2,0
"23527",1,0
"23528",2,1
"23529",2,0
"23530",3,0
"23531",2,1
"23532",3,1
"23533",1,1
"23534",1,-1
"23535",2,1
"23536",2,0
"23537",1,0
"23538",1,0
"23539",2,0
"23540",1,1
"23541",2,-1
"23542",3,1
"23543",1,-2
"23544",3,1
"23545",3,0
"23546",1,0
"23547",2,1
"23548",1,0
"23549",2,0
"23550",2,1
"23551",2,0
"23552",2,1
"23553",2,0
"23554",1,-1
"23555",1,0
"23556",2,0
"23557",2,-1
"23558",3,0
"23559",3,-1
"23560",2,-1
"23561",1,2
"23562",3,-2
"23563",1,-2
"23564",2,1
"23565",1,1
"23566",2,0
"23567",3,1
"23568",2,2
"23569",3,2
"23570",3,1
"23571",3,1
"23572",3,0
"23573",2,2
"23574",2,0
"23575",1,0
"23576",2,-1
"23577",1,0
"23578",1,1
"23579",3,1
"23580",3,1
"23581",2,0
"23582",1,1
"23583",2,1
"23584",2,1
"23585",3,0
"23586",3,1
"23587",1,0
"23588",2,1
"23589",2,2
"23590",1,1
"23591",2,0
"23592",3,0
"23593",2,0
"23594",2,0
"23595",2,0
"23596",2,0
"23597",1,0
"23598",2,0
"23599",2,1
"23600",2,1
"23601",2,0
"23602",2,0
"23603",2,0
"23604",2,1
"23605",2,-2
"23606",2,-1
"23607",2,-1
"23608",3,2
"23609",2,1
"23610",3,2
"23611",2,1
"23612",2,0
"23613",1,-1
"23614",2,1
"23615",2,0
"23616",2,0
"23617",2,0
"23618",1,0
"23619",2,0
"23620",1,1
"23621",2,0
"23622",3,-1
"23623",2,0
"23624",2,0
"23625",1,0
"23626",1,1
"23627",2,0
"23628",3,0
"23629",2,1
"23630",1,0
"23631",2,1
"23632",1,0
"23633",2,0
"23634",1,0
"23635",1,0
"23636",1,2
"23637",2,1
"23638",2,1
"23639",2,1
"23640",2,1
"23641",3,0
"23642",1,1
"23643",1,1
"23644",3,1
"23645",3,1
"23646",2,0
"23647",2,0
"23648",2,0
"23649",2,0
"23650",2,0
"23651",1,0
"23652",3,2
"23653",1,1
"23654",2,0
"23655",1,-1
"23656",1,0
"23657",2,0
"23658",3,1
"23659",1,1
"23660",1,0
"23661",1,0
"23662",2,1
"23663",2,1
"23664",2,1
"23665",2,1
"23666",2,0
"23667",2,0
"23668",2,-1
"23669",1,1
"23670",1,1
"23671",1,1
"23672",1,0
"23673",1,1
"23674",1,1
"23675",2,1
"23676",1,1
"23677",2,0
"23678",2,1
"23679",1,1
"23680",1,1
"23681",2,1
"23682",2,1
"23683",2,1
"23684",1,1
"23685",1,1
"23686",3,1
"23687",2,-1
"23688",2,0
"23689",2,0
"23690",1,1
"23691",1,1
"23692",1,1
"23693",2,0
"23694",1,0
"23695",1,-1
"23696",1,-1
"23697",1,-1
"23698",1,2
"23699",2,2
"23700",1,1
"23701",2,2
"23702",2,1
"23703",2,1
"23704",2,1
"23705",1,0
"23706",2,0
"23707",2,0
"23708",2,0
"23709",2,0
"23710",1,1
"23711",3,-2
"23712",1,0
"23713",1,-1
"23714",1,-1
"23715",1,-1
"23716",2,1
"23717",1,0
"23718",2,1
"23719",2,1
"23720",2,0
"23721",1,0
"23722",2,0
"23723",2,1
"23724",1,-1
"23725",NA,1
"23726",1,1
"23727",3,1
"23728",2,0
"23729",2,1
"23730",2,1
"23731",2,0
"23732",2,1
"23733",2,0
"23734",2,0
"23735",2,1
"23736",3,1
"23737",1,0
"23738",2,-1
"23739",2,-1
"23740",2,-1
"23741",1,1
"23742",1,0
"23743",2,0
"23744",3,-1
"23745",2,-1
"23746",2,1
"23747",2,1
"23748",2,1
"23749",2,0
"23750",2,-1
"23751",1,-1
"23752",2,0
"23753",3,-2
"23754",2,0
"23755",2,0
"23756",2,0
"23757",2,0
"23758",2,-1
"23759",2,1
"23760",2,0
"23761",2,0
"23762",2,1
"23763",2,1
"23764",2,2
"23765",2,1
"23766",2,1
"23767",1,1
"23768",1,2
"23769",2,0
"23770",2,0
"23771",2,0
"23772",2,0
"23773",2,0
"23774",2,1
"23775",2,0
"23776",2,1
"23777",2,0
"23778",2,0
"23779",2,0
"23780",2,0
"23781",2,-1
"23782",2,0
"23783",2,0
"23784",2,1
"23785",2,0
"23786",2,0
"23787",3,0
"23788",2,0
"23789",2,0
"23790",2,1
"23791",2,0
"23792",1,-2
"23793",1,0
"23794",1,-1
"23795",1,0
"23796",3,0
"23797",1,0
"23798",2,-1
"23799",1,0
"23800",2,1
"23801",2,0
"23802",1,0
"23803",2,0
"23804",2,0
"23805",2,0
"23806",2,0
"23807",2,0
"23808",2,1
"23809",3,2
"23810",1,0
"23811",2,1
"23812",3,0
"23813",2,2
"23814",2,1
"23815",2,-1
"23816",3,1
"23817",2,0
"23818",2,1
"23819",2,0
"23820",2,1
"23821",2,0
"23822",2,1
"23823",2,1
"23824",2,1
"23825",2,NA
"23826",2,0
"23827",1,0
"23828",2,0
"23829",2,1
"23830",1,0
"23831",2,0
"23832",2,0
"23833",2,0
"23834",1,0
"23835",2,0
"23836",2,0
"23837",1,0
"23838",2,0
"23839",2,1
"23840",2,0
"23841",3,-1
"23842",3,-2
"23843",2,1
"23844",2,1
"23845",1,0
"23846",2,-1
"23847",2,1
"23848",1,1
"23849",2,0
"23850",1,0
"23851",3,0
"23852",2,1
"23853",2,1
"23854",1,0
"23855",3,1
"23856",3,0
"23857",1,1
"23858",2,-1
"23859",2,1
"23860",2,1
"23861",1,0
"23862",1,0
"23863",1,-1
"23864",2,-1
"23865",2,-1
"23866",2,1
"23867",3,-1
"23868",2,0
"23869",2,1
"23870",1,1
"23871",2,0
"23872",3,1
"23873",2,0
"23874",2,1
"23875",1,0
"23876",2,0
"23877",2,0
"23878",2,0
"23879",1,1
"23880",2,0
"23881",2,0
"23882",2,1
"23883",1,0
"23884",2,0
"23885",2,-1
"23886",2,1
"23887",2,1
"23888",2,0
"23889",3,1
"23890",3,2
"23891",2,1
"23892",2,0
"23893",2,1
"23894",2,2
"23895",3,0
"23896",2,1
"23897",2,1
"23898",2,-2
"23899",3,0
"23900",3,-1
"23901",3,-2
"23902",2,0
"23903",2,1
"23904",2,0
"23905",2,1
"23906",1,0
"23907",3,-1
"23908",2,1
"23909",1,0
"23910",1,0
"23911",2,0
"23912",2,0
"23913",3,-1
"23914",2,0
"23915",3,1
"23916",1,2
"23917",3,-1
"23918",3,0
"23919",2,1
"23920",2,1
"23921",2,-1
"23922",1,-2
"23923",2,0
"23924",3,-2
"23925",3,-2
"23926",1,-1
"23927",2,1
"23928",1,-1
"23929",2,1
"23930",3,-2
"23931",2,0
"23932",2,1
"23933",1,0
"23934",2,1
"23935",3,1
"23936",2,-1
"23937",2,0
"23938",1,1
"23939",2,2
"23940",3,2
"23941",2,0
"23942",2,0
"23943",2,0
"23944",2,0
"23945",2,0
"23946",3,1
"23947",1,-2
"23948",2,1
"23949",2,0
"23950",3,-1
"23951",3,1
"23952",2,0
"23953",2,1
"23954",2,0
"23955",2,-1
"23956",2,0
"23957",2,1
"23958",3,1
"23959",3,1
"23960",2,2
"23961",1,2
"23962",2,2
"23963",2,1
"23964",2,0
"23965",1,2
"23966",2,1
"23967",2,-1
"23968",2,1
"23969",2,-2
"23970",2,1
"23971",3,1
"23972",3,-1
"23973",2,0
"23974",2,-1
"23975",2,1
"23976",3,0
"23977",2,0
"23978",2,1
"23979",2,1
"23980",2,-1
"23981",2,0
"23982",2,0
"23983",2,1
"23984",2,1
"23985",2,0
"23986",2,0
"23987",2,0
"23988",3,1
"23989",2,2
"23990",2,-2
"23991",3,0
"23992",3,0
"23993",2,-1
"23994",2,-2
"23995",3,1
"23996",1,1
"23997",3,1
"23998",2,1
"23999",2,1
"24000",1,0
"24001",2,1
"24002",2,1
"24003",3,1
"24004",1,1
"24005",2,0
"24006",2,1
"24007",1,0
"24008",2,1
"24009",2,1
"24010",3,0
"24011",2,1
"24012",3,1
"24013",1,-1
"24014",2,0
"24015",1,1
