"","inv_cogn1","inv_cogn2","inv_cognNews","inv_beh1","inv_beh_p1","inv_beh_p2","inv_beh_p3","inv_beh_p4","inv_beh_p5","inv_beh2","discourse1","discourse2","attitude","mean_involvement"
"389",2,2,1,NA,0,0,0,0,0,0,2,0,NA,1.66666666666667
"390",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"391",3,3,3,1,0,0,0,0,0,1,3,1,2,3
"392",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"393",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"394",2,2,3,NA,0,0,0,0,0,0,2,0,5,2.33333333333333
"395",3,2,3,1,0,0,0,0,0,1,2,1,2,2.66666666666667
"396",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"397",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"398",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"399",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"400",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"401",2,2,3,1,0,0,0,0,0,0,1,0,5,2.33333333333333
"402",2,2,3,1,0,0,0,0,0,0,3,0,0,2.33333333333333
"403",3,3,3,1,1,1,1,0,0,3,3,1,7,3
"404",3,3,3,1,0,0,0,0,0,1,3,1,3,3
"405",3,2,3,1,0,0,0,0,0,1,2,1,8,2.66666666666667
"406",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"407",3,2,3,1,0,0,0,0,0,0,3,0,10,2.66666666666667
"408",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"409",2,1,3,1,0,0,0,0,0,0,3,0,6,2
"410",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"411",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"412",3,3,3,1,1,1,1,0,1,4,3,1,10,3
"413",2,2,3,1,-9,-9,-9,-9,-9,NA,2,NA,6,2.33333333333333
"414",3,2,3,1,0,0,0,0,0,0,2,0,6,2.66666666666667
"415",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"416",3,3,3,1,0,0,0,0,0,0,3,0,10,3
"417",2,1,3,1,0,0,0,0,0,0,3,0,3,2
"418",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"419",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"420",3,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.66666666666667
"421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"423",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2.33333333333333
"424",2,1,3,0,0,0,0,0,0,0,2,0,6,2
"425",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"426",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"427",3,3,3,1,0,0,0,0,0,0,2,0,5,3
"428",1,1,1,1,0,0,0,0,0,0,1,0,NA,1
"429",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"430",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"431",1,1,1,1,0,0,0,0,0,0,1,0,NA,1
"432",2,1,3,1,0,0,0,0,0,0,1,0,5,2
"433",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"434",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"435",NA,NA,NA,1,0,0,0,0,0,0,NA,0,4,NA
"436",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"437",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"438",1,1,3,1,0,0,0,0,0,0,1,0,NA,1.66666666666667
"439",3,2,3,1,-9,-9,-9,-9,-9,NA,2,NA,5,2.66666666666667
"440",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"441",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"442",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"443",2,2,3,NA,0,0,0,0,0,0,3,0,8,2.33333333333333
"444",3,3,3,1,0,0,0,0,1,2,3,1,3,3
"445",3,1,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"446",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"447",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"448",3,2,3,1,0,0,0,0,0,0,3,0,3,2.66666666666667
"449",1,1,1,0,-9,-9,-9,-9,-9,NA,1,NA,NA,1
"450",NA,NA,NA,1,0,0,0,0,0,0,NA,0,5,NA
"451",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"452",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"453",3,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3
"454",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"455",3,3,3,1,0,0,0,0,1,1,3,0,4,3
"456",3,2,3,1,0,0,0,0,0,0,2,0,7,2.66666666666667
"457",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"458",3,2,3,1,0,0,0,0,0,0,2,0,3,2.66666666666667
"459",2,2,3,1,0,0,0,0,0,0,1,0,7,2.33333333333333
"460",2,2,3,1,0,0,0,0,0,1,3,1,3,2.33333333333333
"461",3,2,3,1,0,0,0,0,0,0,2,0,3,2.66666666666667
"462",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"463",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"464",2,2,3,0,0,0,0,0,0,0,2,0,5,2.33333333333333
"465",2,3,1,1,-9,-9,-9,-9,-9,NA,2,NA,NA,2
"466",3,3,3,0,0,0,0,0,0,0,3,0,5,3
"467",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"468",3,3,3,1,0,0,0,0,1,2,3,1,3,3
"469",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"470",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"471",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"472",2,1,1,1,0,0,0,0,0,0,2,0,2,1.33333333333333
"473",3,3,3,1,0,0,0,0,0,1,3,1,2,3
"474",2,2,3,NA,0,0,0,0,0,0,3,0,8,2.33333333333333
"475",2,1,3,NA,0,0,0,0,0,0,1,0,4,2
"476",1,1,3,1,0,0,0,0,0,0,1,0,4,1.66666666666667
"477",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"478",NA,1,NA,0,-9,-9,-9,-9,-9,NA,1,NA,NA,NA
"479",3,1,3,1,0,0,0,0,0,0,3,0,NA,2.33333333333333
"480",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"481",3,3,3,1,0,0,0,0,0,0,2,0,2,3
"482",3,3,3,1,0,0,0,0,0,0,2,0,7,3
"483",2,2,3,1,0,0,0,0,0,0,3,0,10,2.33333333333333
"484",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"485",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",3,3,3,1,0,0,0,0,0,0,2,0,7,3
"488",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"489",3,3,3,1,0,1,0,0,0,1,3,0,5,3
"490",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"491",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"492",2,2,3,1,0,0,0,0,0,0,3,0,NA,2.33333333333333
"493",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"494",3,2,3,1,0,0,0,0,0,0,3,0,3,2.66666666666667
"495",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"496",3,2,3,0,0,0,0,0,0,0,2,0,6,2.66666666666667
"497",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"498",3,2,3,1,0,0,0,0,0,0,3,0,4,2.66666666666667
"499",3,2,3,1,0,0,0,0,1,2,2,1,2,2.66666666666667
"500",NA,1,NA,NA,-9,-9,-9,-9,-9,NA,1,NA,1,NA
"501",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"502",2,1,3,1,0,0,0,0,0,0,1,0,NA,2
"503",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"504",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"505",2,2,3,0,0,0,0,0,0,0,3,0,5,2.33333333333333
"506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",3,2,3,0,0,0,0,0,0,0,3,0,2,2.66666666666667
"508",3,3,3,1,0,0,0,0,0,0,3,0,NA,3
"509",3,1,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"510",1,1,3,1,0,0,0,0,0,0,3,0,3,1.66666666666667
"511",3,2,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"512",3,3,3,1,0,0,0,0,0,0,2,0,2,3
"513",2,1,3,1,0,0,0,0,0,0,1,0,5,2
"514",2,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2
"515",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"516",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"517",2,2,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1.66666666666667
"518",2,2,3,0,0,0,0,0,0,0,1,0,6,2.33333333333333
"519",3,1,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"520",2,2,3,1,0,0,0,0,0,0,3,0,8,2.33333333333333
"521",3,3,3,1,0,0,0,0,1,2,3,1,4,3
"522",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"523",NA,NA,NA,1,0,0,0,0,0,0,NA,0,8,NA
"524",3,3,3,1,0,0,0,0,0,0,2,0,3,3
"525",2,1,3,1,0,0,0,0,0,0,1,0,NA,2
"526",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"527",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"528",1,1,1,0,-9,-9,-9,-9,-9,NA,1,NA,NA,1
"529",2,1,3,1,0,0,0,0,0,0,2,0,10,2
"530",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"531",3,2,3,1,0,0,0,0,0,0,3,0,9,2.66666666666667
"532",3,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3
"533",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"534",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"535",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"536",2,2,3,1,0,1,1,0,0,2,3,0,7,2.33333333333333
"537",2,1,3,1,0,0,0,0,0,0,3,0,3,2
"538",3,3,3,1,0,0,0,0,0,1,3,1,4,3
"539",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"540",3,3,3,1,0,0,0,0,0,1,3,1,2,3
"541",3,2,3,1,0,0,0,0,0,0,2,0,4,2.66666666666667
"542",1,1,3,0,0,0,0,0,0,0,1,0,0,1.66666666666667
"543",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"544",3,3,3,1,0,0,0,0,0,0,3,0,9,3
"545",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"546",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"547",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"548",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"549",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"550",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"551",2,2,3,1,0,0,0,0,0,0,1,0,NA,2.33333333333333
"552",3,2,3,1,0,0,0,0,0,0,2,0,3,2.66666666666667
"553",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"554",2,2,1,1,0,1,0,1,1,4,2,1,0,1.66666666666667
"555",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"556",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"557",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"558",3,3,3,1,1,0,1,0,0,2,3,1,1,3
"559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",2,2,1,1,0,0,0,0,0,0,2,0,10,1.66666666666667
"561",2,2,3,1,0,0,0,0,0,1,3,1,4,2.33333333333333
"562",3,3,3,1,0,0,0,0,0,0,2,0,2,3
"563",1,1,1,1,0,0,0,0,0,0,1,0,6,1
"564",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"565",3,3,3,1,0,0,0,0,1,2,3,1,0,3
"566",2,2,3,0,0,0,0,0,0,0,2,0,1,2.33333333333333
"567",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"568",3,3,3,1,0,0,0,0,0,1,3,1,5,3
"569",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",3,3,3,1,1,0,0,0,0,0,3,0,4,3
"571",2,2,3,0,1,0,0,0,0,0,1,0,7,2.33333333333333
"572",3,2,3,1,0,0,0,0,0,0,2,0,6,2.66666666666667
"573",3,2,3,1,0,0,1,0,0,1,3,0,7,2.66666666666667
"574",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"575",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"576",3,2,3,1,0,0,0,0,0,0,3,0,3,2.66666666666667
"577",2,1,3,0,0,0,0,0,0,0,1,0,NA,2
"578",3,3,3,1,0,1,0,0,0,2,3,1,2,3
"579",1,1,1,1,0,0,0,0,0,0,3,0,NA,1
"580",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"581",3,2,3,1,0,0,0,0,0,0,3,0,9,2.66666666666667
"582",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"583",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"584",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"585",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"586",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",3,2,3,1,0,0,0,0,0,0,2,0,6,2.66666666666667
"589",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"590",3,3,3,1,-9,-9,-9,-9,-9,NA,3,NA,NA,3
"591",3,2,3,0,0,0,0,0,0,0,3,0,NA,2.66666666666667
"592",3,3,3,1,0,0,0,0,0,0,2,0,5,3
"593",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"594",2,3,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"595",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"596",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"597",2,2,3,NA,0,0,0,0,0,0,2,0,6,2.33333333333333
"598",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"599",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2.33333333333333
"600",NA,NA,NA,1,0,0,0,0,0,0,NA,0,NA,NA
"601",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"602",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"603",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"604",3,2,3,1,0,0,0,0,0,0,2,0,8,2.66666666666667
"605",3,3,3,1,0,0,0,0,0,1,3,1,9,3
"606",3,3,3,0,0,0,0,0,0,0,3,0,0,3
"607",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"608",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"609",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"610",NA,NA,NA,1,0,0,0,0,0,0,NA,0,2,NA
"611",2,2,3,1,0,0,0,0,0,0,2,0,3,2.33333333333333
"612",3,2,3,1,0,0,0,0,0,0,3,0,5,2.66666666666667
"613",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"614",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"615",3,2,3,1,0,0,0,0,0,0,2,0,8,2.66666666666667
"616",3,3,3,1,0,0,1,0,0,1,3,0,6,3
"617",NA,NA,NA,1,0,0,0,0,0,0,NA,0,2,NA
"618",2,2,3,0,0,0,0,0,0,0,2,0,NA,2.33333333333333
"619",3,1,3,1,0,0,0,0,0,0,1,0,5,2.33333333333333
"620",2,1,3,1,0,0,0,0,0,0,3,0,3,2
"621",1,1,1,1,0,0,0,0,1,2,2,1,6,1
"622",2,1,3,1,0,0,0,0,0,1,1,1,NA,2
"623",2,2,1,1,0,0,0,0,0,0,2,0,10,1.66666666666667
"624",3,3,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3
"625",3,2,3,1,0,0,0,0,0,0,2,0,1,2.66666666666667
"626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",3,3,3,1,1,0,1,0,0,2,3,1,3,3
"628",3,2,3,1,0,0,0,0,0,1,3,1,5,2.66666666666667
"629",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"630",3,3,3,1,0,0,0,0,0,1,3,1,4,3
"631",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"632",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"633",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"634",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"635",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"636",2,1,3,1,0,0,0,0,0,0,2,0,NA,2
"637",2,1,3,0,0,0,0,0,0,0,1,0,NA,2
"638",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"639",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"640",3,3,3,1,0,1,0,0,1,2,3,0,3,3
"641",NA,NA,NA,1,0,0,0,0,0,0,NA,0,7,NA
"642",2,1,3,1,0,0,0,0,0,0,1,0,5,2
"643",2,1,NA,0,0,0,0,0,0,0,1,0,NA,NA
"644",2,2,3,1,0,0,0,0,0,0,2,0,9,2.33333333333333
"645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2,1,3,1,0,0,0,0,0,0,2,0,NA,2
"647",2,2,3,1,0,0,0,0,0,1,3,1,5,2.33333333333333
"648",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"649",2,2,3,0,0,0,0,0,0,0,2,0,5,2.33333333333333
"650",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"651",3,2,3,1,0,0,0,0,0,1,3,1,5,2.66666666666667
"652",3,3,3,0,0,0,0,0,0,0,3,0,6,3
"653",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"654",3,2,3,1,0,0,0,0,0,0,2,0,6,2.66666666666667
"655",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"656",2,2,3,0,0,0,0,0,0,0,2,0,NA,2.33333333333333
"657",2,2,3,1,0,0,0,0,0,0,2,0,3,2.33333333333333
"658",2,2,3,1,0,0,0,0,0,0,3,0,8,2.33333333333333
"659",2,1,3,1,0,0,0,0,0,0,2,0,NA,2
"660",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"661",1,2,1,1,0,0,0,0,0,0,3,0,7,1.33333333333333
"662",2,2,3,1,0,0,0,0,0,1,3,1,7,2.33333333333333
"663",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"664",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"665",2,2,3,1,0,0,0,0,0,0,2,0,6,2.33333333333333
"666",NA,1,NA,NA,-9,-9,-9,-9,-9,NA,3,NA,NA,NA
"667",3,2,3,1,0,0,0,0,0,0,2,0,8,2.66666666666667
"668",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"669",NA,NA,NA,1,0,0,0,0,0,0,NA,0,7,NA
"670",2,1,3,NA,0,0,0,0,0,0,2,0,5,2
"671",NA,1,3,0,0,0,0,0,0,0,2,0,7,NA
"672",3,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.66666666666667
"673",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"674",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"675",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"676",NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,NA
"677",2,2,3,1,0,0,0,0,0,0,1,0,4,2.33333333333333
"678",3,2,3,1,0,0,0,0,0,0,2,0,4,2.66666666666667
"679",3,2,3,0,0,0,1,0,0,1,3,0,3,2.66666666666667
"680",2,2,3,1,0,0,0,0,0,0,3,0,3,2.33333333333333
"681",1,1,3,1,0,0,0,0,0,0,1,0,5,1.66666666666667
"682",3,2,3,1,0,0,0,0,0,0,3,0,NA,2.66666666666667
"683",3,2,3,1,0,0,0,0,0,0,2,0,6,2.66666666666667
"684",2,1,1,1,0,0,0,0,0,0,2,0,NA,1.33333333333333
"685",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"686",3,2,3,0,0,0,0,0,0,0,3,0,NA,2.66666666666667
"687",NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,NA
"688",3,3,3,1,0,0,0,0,0,1,3,1,10,3
"689",2,1,1,0,0,0,0,0,0,0,1,0,NA,1.33333333333333
"690",3,3,3,1,1,0,1,1,1,4,3,1,7,3
"691",2,2,3,0,0,0,0,0,0,0,2,0,5,2.33333333333333
"692",3,3,3,1,0,0,0,0,0,1,3,1,3,3
"693",3,3,3,1,0,0,0,0,0,0,2,0,8,3
"694",2,2,3,1,0,0,0,0,1,2,2,1,1,2.33333333333333
"695",3,3,3,0,0,1,0,0,0,1,3,0,5,3
"696",3,3,3,1,0,0,0,0,0,0,3,0,1,3
"697",NA,2,1,0,-9,-9,-9,-9,-9,NA,1,NA,NA,NA
"698",2,2,3,1,0,0,0,0,0,0,2,0,4,2.33333333333333
"699",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"700",3,3,3,1,0,0,0,0,0,0,3,0,4,3
"701",2,1,3,1,0,0,0,0,0,0,1,0,4,2
"702",3,3,3,1,0,0,0,0,0,0,2,0,5,3
"703",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"704",2,2,3,1,0,0,0,0,0,0,2,0,2,2.33333333333333
"705",2,1,3,1,0,0,0,0,0,0,1,0,3,2
"706",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"707",3,2,3,1,0,0,0,0,0,0,3,0,2,2.66666666666667
"708",2,2,3,1,0,0,0,0,0,0,2,0,NA,2.33333333333333
"709",3,3,3,1,0,0,0,0,0,0,3,0,3,3
"710",2,2,3,1,0,0,0,0,0,0,3,0,2,2.33333333333333
"711",3,2,3,1,0,0,0,0,0,0,3,0,4,2.66666666666667
"712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",1,2,NA,0,0,0,0,0,0,0,1,0,NA,NA
"714",2,2,3,1,0,0,0,0,0,1,2,1,2,2.33333333333333
"715",2,2,3,1,0,0,0,0,0,0,3,0,7,2.33333333333333
"716",3,3,3,1,0,0,0,0,0,0,3,0,8,3
"717",2,2,3,1,0,0,0,0,0,0,3,0,4,2.33333333333333
"718",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"719",1,1,3,1,0,0,0,0,0,0,1,0,5,1.66666666666667
"720",2,1,3,0,0,0,0,0,0,0,1,0,10,2
"721",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"722",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"723",2,1,3,1,0,0,0,0,0,0,2,0,5,2
"724",3,2,3,1,0,0,0,0,0,0,2,0,4,2.66666666666667
"725",3,3,3,1,0,0,0,0,0,1,3,1,0,3
"726",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"727",1,1,1,0,0,0,0,0,0,0,1,0,NA,1
"728",3,2,3,1,0,0,0,0,0,0,3,0,4,2.66666666666667
"729",2,3,1,1,0,0,0,0,1,1,3,0,2,2
"730",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"731",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"732",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"733",2,2,3,1,0,0,0,0,0,0,3,0,0,2.33333333333333
"734",2,2,3,1,0,0,0,0,0,0,3,0,6,2.33333333333333
"735",2,2,3,NA,0,0,0,0,0,1,3,1,7,2.33333333333333
"736",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"737",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"738",NA,NA,NA,0,0,0,0,0,0,0,NA,0,2,NA
"739",3,3,3,1,0,0,0,0,0,0,3,0,2,3
"740",3,2,3,1,0,0,0,0,0,0,3,0,NA,2.66666666666667
"741",3,3,3,1,0,0,0,0,0,0,3,0,7,3
"742",2,2,3,0,0,0,1,0,0,1,2,0,3,2.33333333333333
"743",NA,NA,NA,1,0,0,0,0,0,0,NA,0,6,NA
"744",2,2,3,1,0,0,0,0,0,0,1,0,6,2.33333333333333
"745",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"746",3,2,3,1,0,0,0,0,0,0,3,0,8,2.66666666666667
"747",2,1,3,0,-9,-9,-9,-9,-9,NA,3,NA,NA,2
"748",3,2,3,1,0,0,0,0,0,0,3,0,7,2.66666666666667
"749",2,2,3,0,0,0,0,0,0,0,3,0,NA,2.33333333333333
"750",3,3,3,1,0,0,0,0,0,0,3,0,6,3
"751",3,3,3,1,0,0,0,0,0,0,3,0,5,3
"752",2,2,3,1,0,0,0,0,0,0,3,0,NA,2.33333333333333
"753",2,2,3,1,0,0,0,0,0,0,3,0,9,2.33333333333333
"754",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333
"755",NA,NA,NA,1,0,0,0,0,0,0,NA,0,6,NA
"756",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"757",3,2,3,1,0,0,0,0,0,0,3,0,6,2.66666666666667
"758",2,2,3,1,0,0,0,0,0,0,2,0,8,2.33333333333333
"759",2,2,3,0,0,0,0,0,0,0,2,0,5,2.33333333333333
"760",2,2,3,1,0,0,0,0,1,2,3,1,10,2.33333333333333
"761",2,1,3,0,0,0,0,0,0,0,2,0,NA,2
"762",3,2,3,1,0,0,0,0,0,0,2,0,NA,2.66666666666667
"763",NA,NA,NA,1,0,0,0,0,0,0,NA,0,NA,NA
"764",3,2,3,1,0,0,0,0,0,1,3,1,4,2.66666666666667
"765",2,2,3,1,0,0,0,0,0,0,2,0,7,2.33333333333333
"766",NA,NA,NA,0,0,0,0,0,0,0,NA,0,7,NA
"767",2,2,3,0,0,0,0,0,0,0,2,0,9,2.33333333333333
"768",3,2,3,1,0,0,0,0,0,0,2,0,5,2.66666666666667
"769",2,1,3,1,0,0,0,0,0,0,1,0,3,2
"770",NA,NA,NA,1,0,0,0,0,0,0,NA,0,3,NA
"771",2,2,3,1,0,0,0,0,0,0,2,0,5,2.33333333333333
"772",2,2,3,0,0,0,0,0,0,0,2,0,5,2.33333333333333
"773",3,2,3,1,-9,-9,-9,-9,-9,NA,3,NA,NA,2.66666666666667
"774",2,2,3,1,0,0,0,0,0,0,3,0,8,2.33333333333333
"775",2,2,3,0,0,0,0,0,0,0,3,0,6,2.33333333333333
